ds,HW_A,HW_A-lo-90,HW_A-hi-90,HW_M,HW_M-lo-90,HW_M-hi-90
2022-07-07,3444.145074467235,-968.7932544017435,7857.083403336213,4375.517697039707,-8102.375842277878,16853.411236357293
2022-07-08,4211.803116993586,-201.6829374003728,8625.289171387543,5438.500849246879,-7039.392692794472,17916.39439128823
2022-07-09,3170.8262548072926,-1243.218227764687,7584.870737379272,4015.2369649103007,-8462.656580903358,16493.13051072396
2022-07-10,3968.0585191129803,-446.5551951039224,8382.672233329882,5121.706038505595,-7356.187518513209,17599.5995955244
2022-07-11,4386.191375041407,-29.00247497037708,8801.38522505319,5707.087039355874,-6770.806520859935,18184.98059957168
2022-07-12,4064.2387497256545,-351.5462407808277,8480.023740232136,5272.529695769517,-7205.363870846075,17750.42326238511
2022-07-13,8051.306134595521,3634.9188984802586,12467.693370710784,10779.30756561583,-1698.586009734052,23257.201140965713
2022-07-14,3201.2599942432594,-1215.740692871103,7618.260681357622,4095.695279986743,-8382.19830689682,16573.588866870305
2022-07-15,3279.245528567767,-1138.3799150717914,7696.870972207325,4211.611029101896,-8266.28256114221,16689.504619346
2022-07-16,3227.4405733540684,-1190.8210323296494,7645.702179037786,4147.474119543869,-8330.41947473357,16625.36771382131
2022-07-17,3954.8293103334963,-464.0799627608212,8373.738583427814,5166.45137397264,-7311.442230991825,17644.344978937104
2022-07-18,3952.9320169003217,-466.63652867065366,8372.500562471298,5172.831635838664,-7305.06197233788,17650.725244015208
2022-07-19,5152.56997345545,732.3304507925113,9572.809496118389,6849.921479833908,-5627.972133036449,19327.815092704266
2022-07-20,7656.161405006904,3235.2391012403177,12077.08370877349,10343.287001517876,-2134.606617265199,22821.18062030095
2022-07-21,4267.233098829796,-154.38388929308894,8688.850086952682,5638.574338996232,-6839.319294867795,18116.467972860257
2022-07-22,4896.491923056113,474.16824824124524,9318.81559787098,6525.851689072314,-5952.041955274276,19003.745333418905
2022-07-23,4864.547402565604,441.50493980054034,9287.589865330669,6491.869394863194,-5986.0242584490725,18969.76304817546
2022-07-24,4591.99861716213,168.22516642918708,9015.772067895074,6121.583935944749,-6356.3097563197425,18599.477628209243
2022-07-25,4980.902545574706,556.3858082623719,9405.41928288704,6676.041216084519,-5801.852494733164,19153.934926902202
2022-07-26,5159.343035100248,734.0706141714218,9584.615456029074,6936.93778500441,-5540.955935300536,19414.831505309357
2022-07-27,10076.841781846606,5650.801182009435,14502.882381683776,13834.512337894426,1356.618606668002,26312.40606912085
2022-07-28,5496.096830963702,1069.2754588450362,9922.918203082369,7432.410698874609,-5045.483041923871,19910.304439673087
2022-07-29,5203.742888894696,776.1280532161745,9631.357724573218,7032.705980012784,-5445.187765753454,19510.599725779022
2022-07-30,7355.916626358676,2927.495538115455,11784.337714601897,10075.007668699236,-2402.886083864172,22552.901421262643
2022-07-31,6954.206674629109,2524.96644727123,11383.446901986988,9522.071783499223,-2955.8219826224067,21999.96554962085
2022-08-01,5918.979408541658,1488.9070581580881,10349.051758925227,8076.648253783593,-4401.245515232162,20554.542022799345
2022-08-02,7651.561614701477,3220.6440602068224,12082.479169196133,10536.360735925098,-1941.5330372427525,23014.25450909295
2022-08-03,9993.099181142059,5561.323244465948,14424.87511781817,13852.687107566946,1374.7933235262335,26330.580891607657
2022-08-04,6695.283632625063,2262.6360389042347,11127.93122634589,9213.0845518331,-3264.8092349969975,21690.978338663197
2022-08-05,5701.209823661896,1267.6772014349863,10134.742445888805,7817.05350547144,-4660.840284252239,20294.947295195117
2022-08-06,6139.714241012299,1705.2831224173333,10574.145359607264,8452.516240252815,-4025.377562467447,20930.410042973075
2022-08-07,6850.275972711286,2414.932793685897,11285.619151736675,9474.134139317704,-3003.759668319779,21952.02794695519
2022-08-08,7399.14100073611,2962.8721012204796,11835.40990025174,10269.938424941813,-2207.9553886632457,22747.83223854687
2022-08-09,8120.8681161125805,3683.6597402551233,12558.076491970038,11310.378290698976,-1167.5155341109567,23788.27211550891
2022-08-10,10402.627011279723,5964.465307645506,14840.788714913939,14569.40742394628,2091.5135946616156,27047.301253230944
2022-08-11,6591.514966670624,2152.3859884525464,11030.643944888701,9161.41560303488,-3316.4782379385633,21639.309444008322
2022-08-12,4596.145884181882,156.03558941460778,9036.256178949156,6320.264620959287,-6157.629224763267,18798.15846668184
2022-08-13,6397.681993662443,1956.5762454391015,10838.787741885786,8910.48802904184,-3567.405825727581,21388.381883811264
2022-08-14,4461.828636700368,19.713203392026116,8903.94407000871,6148.455553006355,-6329.438317615884,18626.349423628595
2022-08-15,5301.560369081625,858.4209245595375,9744.699813603713,7363.830272402018,-5114.063607669341,19841.724152473376
2022-08-16,6813.188877168241,2369.0110010288836,11257.366753307597,9546.804787845436,-2931.089101647356,22024.69867733823
2022-08-17,9483.483743081757,5038.252920874652,13928.714565288861,13392.760420910965,914.8665102615178,25870.654331560414
2022-08-18,7691.4497881102625,3245.1514115685923,12137.748164651934,10839.353122028062,-1638.5407994391753,23317.2470434953
2022-08-19,8433.665692036015,3986.2850593100393,12881.04632476199,11921.354172795865,-556.5397581556826,24399.248103747414
2022-08-20,5652.775070434235,1204.297386327511,10101.25275454096,7927.9260361154875,-4549.967910537646,20405.819982768622
2022-08-21,6532.608621219182,2083.0189974275854,10982.198245010779,9211.762098214647,-3266.1318658308264,21689.65606226012
2022-08-22,7184.071310439172,2733.3547657927365,11634.787855085608,10165.046323710618,-2312.847643371382,22642.94029079262
2022-08-23,6598.63906341308,2146.780524120647,11050.497602705513,9334.84789663753,-3143.0460747723228,21812.741868047382
2022-08-24,10617.709086379298,6164.693386275976,15070.72478648262,15159.493637196432,2681.599659013562,27637.387615379303
2022-08-25,7798.795653013289,3344.607533810743,12252.983772215834,11102.690299036218,-1375.2036835632043,23580.584281635638
2022-08-26,6161.54635829942,1706.1704698389722,10616.922246759867,8740.925707670905,-3736.968279937666,21218.819695279475
2022-08-27,7604.080573467023,3147.501473975579,12060.659672958467,10851.275690559185,-1626.6183076548532,23329.169688773225
2022-08-28,8748.257508576105,4290.459664924903,13206.055352227308,12528.412026725173,50.51802330263672,25006.30603014771
2022-08-29,6125.95461123907,1666.922399205253,10584.986823272888,8727.3651344047,-3750.5288747520335,21205.25914356143
2022-08-30,8050.7703382669715,3590.488042797985,12511.052633735959,11547.423487841812,-930.4705325002778,24025.3175081839
2022-08-31,13065.339022892858,8603.79083837367,17526.887207412045,18872.195647401822,6394.30161868365,31350.089676119995
2022-09-01,6019.90424929642,1557.0742798195688,10482.734218773272,8610.77715755373,-3867.1168812338256,21088.671196341285
2022-09-02,5787.568821564802,1323.441081203262,10251.696561926343,8282.85848521806,-4195.035564898744,20760.75253533486
2022-09-03,6517.590639181793,2052.1490522646664,10983.03222609892,9365.622910194654,-3112.2711781791695,21843.516998568477
2022-09-04,7689.38119149811,3222.6095928891364,12156.152790107084,11098.489896655288,-1379.4041957825957,23576.38398909317
2022-09-05,5732.319257365776,1264.2013927446624,10200.43712198689,8237.565426891064,-4240.328672357617,20715.459526139744
2022-09-06,9334.726563892995,4865.246090039557,13804.207037746433,13543.268570698763,1065.3744635609255,26021.1626778366
2022-09-07,10319.07802706596,5848.2185121470875,14789.937541984833,15006.087590782143,2528.193480899765,27483.98170066452
2022-09-08,5686.688033894698,1214.432957754113,10158.943110035281,8206.518126849693,-4271.3759923857,20684.412246085085
2022-09-09,6406.247928425737,1932.5806828765753,10879.9151739749,9281.64375316576,-3196.250374458519,21759.537880790038
2022-09-10,3630.5887172589532,-844.5073936208651,8105.684828138772,5186.997390317287,-7290.896742658817,17664.89152329339
2022-09-11,6652.816017707521,2176.274258137927,11129.357777277113,9673.540180132351,-2804.353960883909,22151.434321148612
2022-09-12,4897.846487465715,419.84220871115303,9375.850766220276,7085.089047583465,-5392.805107178577,19562.983202345506
2022-09-13,6258.02891378465,1778.5451585176088,10737.512669051692,9115.400005797008,-3362.4941586567984,21593.294170250814
2022-09-14,7891.426720216277,3410.44644458346,12372.406995849095,11552.195669704544,-925.6985056941267,24030.089845103215
2022-09-15,5402.9582518105635,920.464325742204,9885.452177878924,7869.072264350472,-4608.821932881121,20346.966461582066
2022-09-16,4860.169902397235,376.1451099191736,9344.194694875296,7072.191123137832,-5405.703078838399,19550.08532511406
2022-09-17,3537.3522193099157,-948.2207411415543,8022.925179761385,5108.42511731832,-7369.469095369788,17586.31933000643
2022-09-18,3735.272824190299,-751.8656910702371,8222.411339450835,5413.199326570797,-7064.69491731597,17891.093570457564
2022-09-19,4583.953599945138,95.23205808827515,9072.675141802001,6691.704300683547,-5786.189955441846,19169.59855680894
2022-09-20,5052.93220526446,562.6100803954841,9543.254330133437,7403.53590097229,-5074.3583616130045,19881.430163557583
2022-09-21,7837.895753640338,3345.9554050407596,12329.836102239915,11582.75336257163,-895.1409364819592,24060.64766162522
2022-09-22,3557.8177156259585,-935.7585813968831,8051.3940126488,5181.972786916467,-7295.921519186806,17659.86709301974
2022-09-23,3406.0696480883544,-1089.1604056933356,7901.299701870044,4962.159881680791,-7515.734434864195,17440.05419822578
2022-09-24,4013.743541939538,-483.1581602455599,8510.645244124637,5885.909895600398,-6591.984468629509,18363.804259830307
2022-09-25,3691.990909369338,-806.6004158360588,8190.582234574735,5410.166112566432,-7067.728282642827,17888.06050777569
2022-09-26,3700.0707137750464,-800.2282917005518,8200.369719250644,5431.217736218483,-7046.676696362449,17909.112168799416
2022-09-27,4638.837206635317,136.81238134859905,9140.862031922035,6856.909110664507,-5620.985454505349,19334.803675834362
2022-09-28,8196.646418217586,3692.877551632462,12700.41528480271,12232.019244230287,-245.87534822138332,24709.913836681957
2022-09-29,2815.668861289858,-1689.8623496800274,7321.200072259743,4117.133045743361,-8360.761573485386,16595.02766497211
2022-09-30,2923.5082463841754,-1583.8036933059648,7430.820186074316,4288.328713991403,-8198.610233039373,16775.26766102218
2022-10-01,3660.5960006129767,-848.5151330294943,8169.707134255448,5415.577277591139,-7077.654797134919,17908.8093523172
2022-10-02,2460.6207714624315,-2050.308101905872,6971.549644830735,3599.1427495421267,-8902.263431934229,16100.548931018482
2022-10-03,2818.0183977379083,-1694.7468413133938,7330.7836367892105,4150.370198039232,-8380.483033489461,16681.223429567926
2022-10-04,4444.864650290189,-69.75566022461044,8959.484960804988,6635.649242812409,-5905.412403522381,19176.7108891472
2022-10-05,5304.766848347865,788.2726811286448,9821.261015567085,7953.1552603181935,-4593.817094324708,20500.127614961093
2022-10-06,3241.513969141206,-1276.8729191183302,7759.900857400742,4819.781503395506,-7743.267437374579,17382.83044416559
2022-10-07,3349.462590090832,-1170.8359622718967,7869.761142453561,4992.966104578848,-7574.6817508954255,17560.61396005312
2022-10-08,386.9999685324924,-4135.229269352774,4909.229206417758,458.5661633114509,-12115.34173348152,13032.474060104421
2022-10-09,2826.555451573686,-1697.6235712369134,7350.734474384285,4208.066767860795,-8379.35083203535,16795.48436775694
2022-10-10,3583.506176110528,-942.6418086361473,8109.654160857203,5376.820210528835,-7217.744616973168,17971.385038030836
2022-10-11,3421.75777584231,-1106.3784250811518,7949.893976765772,5137.253194718848,-7465.11018482308,17739.616574260777
2022-10-12,5611.93705551907,1081.7933073285712,10142.080803709568,8504.778190964264,-4130.884007146145,21140.440389074673
2022-10-13,1613.2344006026815,-2918.936302411773,6145.405103617136,2366.6841919350604,-10280.882768926942,15014.251152797064
2022-10-14,2168.3473364673187,-2365.869805009393,6702.56447794403,3230.758888383661,-9422.46378932389,15883.981566091214
2022-10-15,2425.8847109942567,-2110.3984282767083,6962.167850265221,3634.646878617847,-9035.884683053911,16305.178440289605
2022-10-16,2613.6529542742037,-1924.715817426636,7152.021725975043,3931.4673612670017,-8747.107313417317,16610.04203595132
2022-10-17,2711.551699055443,-1828.9224146220872,7252.025812732973,4090.006038880029,-8594.15687644403,16774.168954204088
2022-10-18,3268.614032274911,-1273.985207442542,7811.213271992365,4959.592548060756,-7739.122439810358,17658.30753593187
2022-10-19,5728.282313261764,1183.5380893218353,10273.026537201693,8769.730114153916,-3953.7689911741327,21493.229219481964
2022-10-20,2276.6603778462513,-2270.248762218622,6823.569517911124,3437.3017631733846,-9294.34789543282,16168.951421779588
2022-10-21,2534.269362524872,-2014.82469888565,7083.363423935394,3843.9453111183448,-8896.602529653715,16584.493151890405
2022-10-22,2791.8920292862786,-1759.407031604882,7343.191090177439,4251.441751676568,-8525.48692732287,17028.370430676005
2022-10-23,3898.5847431058796,-654.9394679090142,8452.108954120773,5980.064538757052,-6804.966489861871,18765.095567375974
2022-10-24,3367.0893812374593,-1188.6802026439586,7922.858965118878,5162.285487390326,-7631.59949022847,17956.170465009123
2022-10-25,4354.866426708548,-203.16882447128683,8912.901677888382,6708.714685610849,-6096.8571253286855,19514.286496550383
2022-10-26,5905.487604812732,1345.1663206262656,10465.808888999198,9130.974110881396,-3695.613574367446,21957.561796130238
2022-10-27,2872.1836656543974,-1690.4440881083146,7434.811419417109,4414.30871579511,-8422.295952845378,17250.913384435597
2022-10-28,1762.7671935126755,-2802.1875368402434,6327.721923865594,2685.720507092846,-10162.272696283098,15533.713710468792
2022-10-29,2968.208698597731,-1599.0935853845467,7535.510982580009,4579.893955131498,-8314.06688382684,17473.854794089835
2022-10-30,2417.3833396687796,-2152.2871445859582,6987.0538239235175,3724.084499225912,-9179.233284620344,16627.40228307217
2022-10-31,2704.9448018971416,-1867.1145984538161,7277.004202248099,4182.230205876185,-8744.884838614838,17109.34525036721
2022-11-01,2663.0996229248185,-1911.36947810145,7237.568723951087,4123.878514708076,-8874.099736846712,17121.856766262863
2022-11-02,5552.072541051751,975.1728864430843,10128.972195660417,8664.46942361617,-4384.347738853809,21713.28658608615
2022-11-03,1910.8622504511545,-2668.488878545681,6490.2133794479905,2954.0161687875875,-10149.03156096392,16057.063898539096
2022-11-04,2577.532333817997,-2004.2912578401883,7159.355925476182,4010.944624238543,-9122.533683937443,17144.42293241453
2022-11-05,2535.756901990144,-2048.5602076367804,7120.074011617068,3952.128160995262,-9188.815249160285,17093.07157115081
2022-11-06,2823.2216839467874,-1763.6100655553646,7410.053433448939,4413.320723263082,-8738.784701048378,17565.42614757454
2022-11-07,2601.8106689007254,-1987.556908545259,7191.17824634671,4070.7710153829207,-9104.781123320254,17246.323154086094
2022-11-08,3348.58473038526,-1243.3399287964398,7940.50938956696,5259.567849890843,-7923.402178668318,18442.537878450003
2022-11-09,6600.490051167305,2005.9869911753904,11194.99311115922,10403.511132152897,-2795.0056790956696,23602.027943401463
2022-11-10,2795.687338622276,-1801.4155060945113,7392.790183339063,4399.936489723369,-8838.389130250012,17638.26210969675
2022-11-11,3682.5633723115925,-917.160705440654,8282.287450063839,5814.529822687897,-7436.533851947668,19065.59349732346
2022-11-12,4080.5672662339553,-521.7995568142965,8682.934089282207,6454.895748271447,-6807.623768263673,19717.415264806565
2022-11-13,3149.3768323273,-1455.6543117797792,7754.407976434379,4985.056870198578,-8296.988093343589,18267.101833740744
2022-11-14,3966.7600534348185,-640.9570505468146,8574.477157416452,6293.332293203753,-7017.979175023157,19604.643761430663
2022-11-15,5687.136370403926,1076.7116051301318,10297.561135677719,9036.040860799743,-4286.521130076049,22358.602851675536
2022-11-16,9018.335644234972,4405.181454102181,13631.489834367763,14332.306892658193,1002.3297643835012,27662.284020932886
2022-11-17,6305.068903038746,1689.16346278515,10920.974343292342,10042.856246197009,-3316.7041662147694,23402.41665860879
2022-11-18,3749.2429079720014,-869.4356689033611,8367.921484847364,5983.984248040225,-7387.861286584363,19355.829782664812
2022-11-19,3457.566518120022,-1163.9071426598657,8079.04017889991,5526.842920219942,-7855.670646761471,18909.356487201356
2022-11-20,3665.4922796790115,-958.7984726110826,8289.783031969106,5868.245972986526,-7529.702550599153,19266.194496572207
2022-11-21,3443.7965090710245,-1183.333402197531,8070.92642033958,5522.070385358166,-7904.254510569525,18948.39528128586
2022-11-22,4131.604833108774,-498.38636400727864,8761.596030224828,6633.201019350104,-6802.090539551623,20068.49257825183
2022-11-23,4961.23598954202,328.3613207718736,9594.110658312167,7971.105553971143,-5477.928609971264,21420.139717913553
2022-11-24,2070.5364613649904,-2565.2439233388054,6706.316846068787,3339.3676891669347,-10147.683597291236,16826.418975625107
2022-11-25,2088.5951207593844,-2550.113282164618,6727.303523683387,3374.879860117754,-10131.214805202333,16880.97452543784
2022-11-26,2925.0673172997986,-1716.5914636706812,7566.726098270278,4729.59391890154,-8797.002087382196,18256.189925185274
2022-11-27,3972.100853383767,-672.5307225305992,8616.732429298134,6425.194903308324,-7125.300983168549,19975.690789785196
2022-11-28,1843.4763565472376,-2804.150487809724,6491.103200904199,2998.214010959276,-10610.611840414134,16607.039862332687
2022-11-29,3158.9750856961546,-1491.6695567323377,7809.619728124647,5131.12351650892,-8515.38493409937,18777.63196711721
2022-11-30,4997.995576017339,344.3105502304179,9651.680601804259,8108.19381705396,-5578.193517694648,21794.581151802566
2022-12-01,1619.835793799788,-3036.9122558169856,6276.583843416562,2651.543158331771,-11111.277431535798,16414.36374819934
2022-12-02,2095.326180244465,-2564.507588383545,6755.159948872475,3431.0303194906896,-10369.008206963957,17231.068845945338
2022-12-03,2103.4516990497855,-2559.490538005138,6766.393936104709,3450.6549761163637,-10390.600132942362,17291.910085175088
2022-12-04,2311.0952507078046,-2354.978257947266,6977.168759362875,3794.638669162049,-10106.276427197943,17695.55376552204
2022-12-05,3087.7265671242894,-1581.5010695839464,7756.954203832525,5064.553942747976,-8908.367191150657,19037.47507664661
2022-12-06,4025.067318024658,-647.3373559907718,8697.471992040088,6596.96346020869,-7405.5665029855045,20599.493423402884
2022-12-07,1557.4999796341895,-3118.1046932637323,6233.104652532111,2586.1041438703887,-11439.745102727786,16611.953390468563
2022-12-08,1984.1731072200587,-2694.6545779762423,6663.00079241636,3288.747271915604,-10804.248956764117,17381.743500595327
2022-12-09,1762.8769284474342,-2919.196833822141,6444.950690717009,2933.4675496204122,-11225.489774045836,17092.42487328666
2022-12-10,1810.8319042547287,-2874.5110507395725,6496.174859249029,3017.9328441420744,-11178.379844415003,17214.24553269915
2022-12-11,2118.3008160264117,-2570.334497737339,6806.936129790162,3527.1186047774786,-10717.522005886667,17771.759215441623
2022-12-12,5476.197960261927,784.2470717748192,10168.148848749035,9022.632552453862,-5309.468928527554,23354.734033435278
2022-12-13,1835.1305994982663,-2860.159129090433,6530.420328086966,3075.950457055892,-11304.692683477519,17456.593597589304
2022-12-14,2761.287761079923,-1937.3641219273427,7459.939644087188,4602.083719829735,-9835.639722641536,19039.807162301007
2022-12-15,1801.4270383833236,-2900.6103618119323,6503.46443857858,3032.8158960306737,-11521.316678928428,17586.948470989773
2022-12-16,3226.676969176991,-1478.7693589411724,7932.123297295155,5382.3719314535865,-9207.570488294503,19972.314351201676
2022-12-17,1897.3671547262406,-2811.511559527656,6606.245868980137,3203.0184029886263,-11439.423847843276,17845.46065382053
2022-12-18,4973.960862770748,261.626257178571,9686.295468362925,8270.222422609382,-6431.588123544254,22972.03296876302
2022-12-19,1714.065672575346,-3001.748376058633,6429.879721209325,2913.0388439705202,-11856.112259216185,17682.189947157225
2022-12-20,2550.4027948704024,-2168.9142945206013,7269.719884261406,4299.6860461110455,-10495.603349394303,19094.975441616392
2022-12-21,2259.067045620258,-2463.77672776492,6981.910819005436,3825.664468573949,-11004.691568755376,18656.020505903274
2022-12-22,4645.8425361603195,-80.55160948788216,9372.236681808521,7774.310484569328,-7109.318788226948,22657.939757365602
2022-12-23,2065.6335915413465,-2664.334659179767,6795.60184226246,3519.1849181025955,-11392.278480313136,18430.648316518327
2022-12-24,2253.383723570994,-2480.1824090829155,6986.949856224903,3836.8198630806105,-11088.455872468214,18762.095598629436
2022-12-25,2361.2832711754977,-2375.9045638296816,7098.471106180677,4022.6298393440097,-10927.455511594897,18972.715190282917
2022-12-26,3597.442594548947,-1143.3908062928417,8338.275995390735,6081.205325737619,-8904.002790910326,21066.413442385565
2022-12-27,3255.877558676417,-1488.6253140621748,8000.380431415008,5523.153037629476,-9476.759485479037,20523.06556073799
2022-12-28,4614.478922694417,-133.71737008375476,9362.675215472587,7786.357916822307,-7228.259647827782,22800.975481472396
2022-12-29,2872.717498579743,-1879.1962039708906,7624.631201130376,4902.319940101715,-10157.875730386568,19962.515610589995
2022-12-30,3120.424017843585,-1635.231125309827,7876.0791609969965,5322.886033344925,-9746.152695843148,20391.924762532995
2022-04-01,2261.854885202292,630.7145819561388,3892.995188448445,2342.797692211681,-124.02620731150455,4809.621591734866
2022-04-02,1222.2770554718754,-408.8637736211506,2853.417884564901,1276.940502274341,-1189.8833972491718,3743.7644017978537
2022-04-03,1302.162854190855,-328.97872311185415,2933.304431493564,1360.9993708214972,-1105.8245287025964,3827.8232703455906
2022-04-04,1287.1787919118071,-343.9637950725505,2918.321378896165,1347.36924043921,-1119.4546590860587,3814.1931399644786
2022-04-05,1272.2071169962705,-358.93678025064514,2903.351014243186,1333.722689862835,-1133.1012096630702,3800.5465893887404
2022-04-06,1620.9628515372397,-10.182695661808793,3252.108398736288,1695.1586506339215,-771.665248893237,4161.98255016108
2022-04-07,2279.8976500749504,648.7500741258834,3911.045226024017,2375.611870569374,-91.21202895967963,4842.435770098427
2022-04-08,1269.2231637920786,-361.9268588127618,2900.3731863969188,1336.0146840008038,-1130.8092155295071,3802.8385835311146
2022-04-09,1367.0845561625515,-264.0683701111502,2998.2374824362532,1438.9727666932156,-1027.8511328389025,3905.796666225334
2022-04-10,903.8787026812583,-727.2776233810828,2535.0350287435995,961.5850589655098,-1505.2388405698634,3428.408958500883
2022-04-11,1025.631014458515,-605.5292466181795,2656.7912755352095,1089.2479413819983,-1377.575958155683,3556.0718409196797
2022-04-12,1822.2734975510953,191.10872712927835,3453.4382679729124,1915.0279499931066,-551.7959495505365,4381.85184953675
2022-04-13,1899.3283462253944,268.1584530236428,3530.498239427146,1996.821883022251,-470.0020165365647,4463.645782581067
2022-04-14,1260.2501117496645,-370.92555676972256,2891.4257802690518,1337.495415256222,-1129.3284843073532,3804.319314819797
2022-04-15,1004.66567748055,-626.5164579957549,2635.847812956855,1074.128402596741,-1392.6954969716137,3540.9523021650957
2022-04-16,1318.1619544141524,-313.0273787584665,2949.3512875867714,1401.2049967094204,-1065.61890286797,3868.028896286811
2022-04-17,1231.2913683528227,-399.90593235398296,2862.4886690596286,1312.822824303505,-1154.001075278707,3779.646723885717
2022-04-18,1327.1457758374042,-304.0603013381183,2958.3518530129268,1414.215462733483,-1052.6084368555498,3881.039362322516
2022-04-19,1887.364253681653,256.1485520082315,3518.5799553550746,1997.4319449153916,-469.3919546909017,4464.255844521685
2022-04-20,1298.1872949970812,-333.0389182958663,2929.4135082900284,1387.7794903506988,-1079.0444092648113,3854.603389966209
2022-04-21,1386.0620552764656,-245.17559584766673,3017.2997064005976,1481.0708668320938,-985.75303279382,3947.8947664580073
2022-04-22,1086.5207014451248,-544.7293528092532,2717.770755699503,1170.9712131753054,-1295.8526864657779,3637.7951128163886
2022-04-23,1473.0115851983858,-158.25187656984303,3104.2750469666144,1575.362274930788,-891.4616247280649,4042.1861745896413
2022-04-24,2273.968159871268,642.6902471241319,3905.2460726184045,2410.195016219996,-56.62888344652765,4877.01891588652
2022-04-25,3449.2507456886506,1817.957299419437,5080.544191957864,3632.4499858176873,1165.626086142056,6099.273885493319
2022-04-26,2200.0190457651997,568.7089443562184,3831.3291471741813,2337.886166621032,-128.9377330835432,4804.710066325607
2022-04-27,1544.9897751531112,-86.3381420839928,3176.317692390215,1658.2022038229852,-808.6216958950649,4125.026103541035
2022-04-28,1386.0518036364701,-245.29512918364594,3017.3987364565864,1494.2715985752893,-972.552301155778,3961.0954983063566
2022-04-29,1214.2904659395952,-417.07672128054537,2845.6576531597357,1316.5812171932162,-1150.2426825625485,3783.405116948981
2022-04-30,1551.9864083539212,-79.40231114067478,3183.375127848517,1671.4695898674743,-795.3543099221145,4138.293489657063
2022-05-01,2091.621208401118,460.2096397052205,3723.0327770970157,2236.8562881866155,-229.96761162692792,4703.6801880001585
2022-05-02,1537.9846856516876,-93.451088219457,3169.420459522832,1660.8121138400716,-806.0117860644536,4127.636013744597
2022-05-03,1444.0086757310535,-187.45269833074894,3075.470049792856,1564.4323166506208,-902.3915833704216,4031.2562166716634
2022-05-04,1041.5704425804279,-589.9179657229454,2673.058850883801,1144.408861040391,-1322.4150390070276,3611.2327610878096
2022-05-05,1298.143303910171,-333.37361171488715,2929.660219535229,1415.343147229588,-1051.4807529127481,3882.167047371924
2022-05-06,1526.9758312246536,-104.57110382475662,3158.5227662740635,1657.2327171497125,-809.5911830116108,4124.056617311036
2022-05-07,1682.009096718877,50.43059112689889,3313.587602310855,1821.7826503745077,-645.0412498064752,4288.606550555491
2022-05-08,2662.75417343751,1031.1425071765705,4294.365839698449,2850.174873512354,383.3509732674229,5316.998773757286
2022-05-09,1282.1459241041553,-349.5005319525724,2913.792380160883,1405.9413370917393,-1060.8825631764114,3872.7652373598903
2022-05-10,1716.0646552659282,84.38174129428171,3347.7475692375747,1863.738615339914,-603.0852849427267,4330.562515622555
2022-05-11,1268.157413698714,-363.56366529076445,2899.8784926881926,1394.9124781191772,-1071.9114222024955,3861.73637844085
2022-05-12,1783.2474593132524,151.48646922817102,3415.008449398334,1938.4111675941472,-528.4127327864303,4405.235067974725
2022-05-13,1490.9460452790909,-140.85664094488607,3122.7487315030676,1633.2651665546489,-833.558733846701,4100.0890669559985
2022-05-14,2061.695394007146,429.8491876452142,3693.541600369078,2235.420735497111,-231.40316492721058,4702.244635921432
2022-05-15,2439.853869500099,807.9622800555724,4071.745458944625,2634.9183011418168,168.09440062400927,5101.742201659625
2022-05-16,1260.140150229942,-371.79872417677484,2892.0790246366587,1395.6788965436538,-1071.1450040058305,3862.502797093138
2022-05-17,1118.3308171371284,-513.6572830352595,2750.318917309516,1247.7460937845617,-1219.0778067909619,3714.5699943600853
2022-05-18,1171.2502289518898,-460.78907670200624,2803.289534605786,1305.4342555920107,-1161.3896450301872,3772.2581562142086
2022-05-19,1209.192119202782,-422.9004105488211,2841.284648954385,1347.3477251334098,-1119.4761755746326,3814.171625841452
2022-05-20,1199.1928410870673,-432.9549702663353,2831.34065244047,1338.5951003850016,-1128.2288003539518,3805.4190011239552
2022-05-21,1917.3186920993428,285.11350276510666,3549.523881433579,2099.4007140243957,-367.4231867583767,4566.224614807168
2022-05-22,2322.3537339929626,690.0890314373623,3954.618436548563,2528.942971427885,62.11907052250626,4995.766872333264
2022-05-23,1388.9247483093413,-243.40164155570437,3021.251138174387,1545.0963345149103,-921.7275664277718,4011.9202354575923
2022-05-24,1354.9385344634097,-277.4517556322576,2987.328824559077,1511.0185965960923,-955.8053043921923,3977.842497584377
2022-05-25,1436.8808596290014,-195.5755824365824,3069.337301694585,1599.8003835952156,-867.023517468059,4066.62428465849
2022-05-26,1162.1870931741473,-470.33779140326465,2794.711977751559,1310.2380768894666,-1156.585824300206,3777.0619780791394
2022-05-27,1326.9370831330396,-305.65857328468815,2959.5327395507675,1487.0396164476433,-979.7842848137029,3953.8635177089895
2022-05-28,2186.8080093901276,554.1392130336055,3819.47680574665,2400.544652227286,-66.2792491314558,4867.368553586028
2022-05-29,2679.773227221407,1047.0288840747594,4312.517570368054,2925.373598066684,458.5496964248882,5392.19749970848
2022-05-30,1324.9094268990366,-307.91290862421715,2957.7317624222906,1490.5956003319727,-976.2283015264591,3957.4195021904043
2022-05-31,1281.9533075963907,-350.9495046068255,2914.856119799607,1446.7803525340914,-1020.0435496149785,3913.6042546831613
2022-06-01,1955.239499354326,322.2536874697678,3588.2253112388844,2164.4675908711847,-302.3563115779698,4631.291493320339
2022-06-02,2921.5644349590157,1288.4930617131554,4554.6358082048755,3192.640428518271,725.8165257864953,5659.464331250047
